transaction_id,user_id,provider,transaction_type,amount,currency,status,failure_reason,channel,country,device_id,ip_address,created_at
TRX000217,U3157,AirtelMoney,withdrawal,1348.95,USD,success,,web,TZ,DEV11139,192.168.174.70,24/01/2025 14:27:00
TRX000218,U4972,MPesa,withdrawal,12891.94,USD,success,,web,KE,DEV20676,192.168.182.219,08/01/2025 14:38:00
TRX000219,U2679,Skrill,withdrawal,6370.79,KES,success,,ios,KE,DEV93662,192.168.183.165,05/01/2025 22:13:00
TRX000220,U3407,MPesa,deposit,9571.59,KES,success,,android,UG,DEV84837,192.168.70.65,29/01/2025 15:22:00
TRX000221,U2839,AirtelMoney,deposit,13588.84,USD,success,,android,KE,DEV18228,192.168.249.159,26/02/2025 09:38:00
TRX000222,U2979,PayPal,deposit,10073.01,USD,success,,ios,KE,DEV57376,192.168.95.180,07/02/2025 04:13:00
TRX000223,U1475,MPesa,deposit,13039.55,KES,success,,android,KE,DEV38100,192.168.95.93,18/01/2025 05:35:00
TRX000224,U3060,MPesa,deposit,9571.22,KES,success,,android,KE,DEV20388,192.168.39.201,02/02/2025 03:57:00
TRX000225,U1162,AirtelMoney,deposit,10139.24,KES,success,,android,UG,DEV51374,192.168.178.66,31/01/2025 12:37:00
TRX000226,U2164,PayPal,deposit,9050.28,KES,success,,ios,UG,DEV27053,192.168.232.74,21/01/2025 16:47:00
TRX000227,U1330,AirtelMoney,deposit,6020.81,KES,success,,web,NG,DEV39030,192.168.94.193,03/02/2025 08:45:00
TRX000228,U4930,Card,deposit,1053.62,USD,success,,web,NG,DEV50574,192.168.200.222,16/01/2025 14:22:00
TRX000229,U2854,AirtelMoney,deposit,2858.92,KES,success,,web,KE,DEV43754,192.168.88.98,30/01/2025 01:56:00
TRX000230,U2410,MPesa,withdrawal,8709.22,KES,success,,ios,NG,DEV20880,192.168.251.51,15/01/2025 19:48:00
TRX000231,U3804,AirtelMoney,withdrawal,6343.22,USD,success,,web,KE,DEV74665,192.168.138.201,31/01/2025 23:03:00
TRX000232,U4358,AirtelMoney,withdrawal,1801.84,EUR,success,,web,UG,DEV11579,192.168.148.47,26/01/2025 13:42:00
TRX000233,U4368,Card,withdrawal,1398.47,KES,success,,ios,TZ,DEV31514,192.168.246.143,26/02/2025 00:20:00
TRX000234,U2723,MPesa,deposit,951.32,KES,success,,web,KE,DEV56492,192.168.100.119,15/02/2025 11:35:00
TRX000235,U1769,MPesa,deposit,7648.32,USD,success,,web,TZ,DEV27736,192.168.116.112,02/02/2025 09:27:00
TRX000236,U4847,Card,withdrawal,8620.94,KES,success,,web,NG,DEV16235,192.168.82.189,21/02/2025 01:17:00
TRX000237,U4908,Card,deposit,10116.19,KES,success,,android,KE,DEV68361,192.168.225.33,18/01/2025 20:30:00
TRX000238,U3075,MPesa,deposit,348.29,KES,success,,web,TZ,DEV46381,192.168.191.83,13/02/2025 16:28:00
TRX000239,U4403,AirtelMoney,deposit,7192.92,KES,failed,provider_error,android,NG,DEV96638,192.168.83.181,01/02/2025 11:05:00
TRX000240,U4079,AirtelMoney,withdrawal,5982.95,KES,success,,web,KE,DEV64833,192.168.131.79,02/02/2025 20:39:00
TRX000241,U1567,Skrill,deposit,8245.2,EUR,success,,android,KE,DEV47419,192.168.115.210,15/01/2025 07:06:00
TRX000242,U2791,MPesa,deposit,9614.19,KES,success,,android,NG,DEV22573,192.168.152.120,03/01/2025 12:19:00
TRX000243,U4592,Card,deposit,6899.71,KES,success,,ios,KE,DEV60108,192.168.83.60,01/03/2025 12:46:00
TRX000244,U2718,MPesa,deposit,2138.03,KES,failed,timeout,web,KE,DEV29618,192.168.180.196,22/02/2025 19:40:00
TRX000245,U2900,Card,deposit,3437.27,KES,success,,web,KE,DEV42702,192.168.170.191,01/01/2025 21:19:00
TRX000246,U3535,Card,deposit,11882.44,KES,success,,android,KE,DEV87385,192.168.60.82,02/01/2025 15:49:00
TRX000247,U4017,MPesa,deposit,5809.25,EUR,success,,web,KE,DEV40850,192.168.25.76,27/01/2025 04:25:00
TRX000248,U3697,AirtelMoney,deposit,10216.22,KES,success,,android,KE,DEV91335,192.168.138.182,14/02/2025 09:02:00
TRX000249,U3713,MPesa,withdrawal,973.93,KES,success,,web,KE,DEV15610,192.168.140.69,22/01/2025 22:00:00
TRX000250,U1756,MPesa,deposit,2242.82,KES,success,,ios,KE,DEV18348,192.168.49.55,05/02/2025 18:50:00
TRX000251,U3479,Card,deposit,12894.18,KES,success,,ios,KE,DEV28350,192.168.178.218,21/02/2025 06:35:00
TRX000252,U3946,Skrill,deposit,12134.21,KES,success,,web,TZ,DEV45149,192.168.6.152,12/01/2025 20:02:00
TRX000253,U2149,PayPal,deposit,7434.3,KES,success,,android,KE,DEV45992,192.168.114.45,09/02/2025 10:23:00
TRX000254,U4717,PayPal,withdrawal,1589.87,EUR,success,,android,KE,DEV80676,192.168.146.184,21/02/2025 23:31:00
TRX000255,U2210,Card,deposit,12032.95,KES,success,,web,NG,DEV64194,192.168.25.213,13/01/2025 20:34:00
TRX000256,U3600,Skrill,deposit,14561.4,EUR,success,,ios,KE,DEV40609,192.168.168.80,16/02/2025 15:31:00
TRX000257,U3235,PayPal,deposit,1035.35,KES,success,,web,NG,DEV50439,192.168.228.220,10/02/2025 11:35:00
TRX000258,U1148,MPesa,withdrawal,14639.98,USD,success,,web,KE,DEV52205,192.168.173.249,18/02/2025 20:47:00
TRX000259,U1223,Skrill,deposit,7176.44,EUR,success,,web,KE,DEV49742,192.168.86.6,07/01/2025 16:32:00
TRX000260,U2190,AirtelMoney,deposit,13804.86,KES,success,,android,KE,DEV14133,192.168.174.179,23/02/2025 12:31:00
TRX000261,U1081,AirtelMoney,deposit,1429.7,KES,success,,android,KE,DEV34159,192.168.26.99,10/02/2025 14:44:00
TRX000262,U1225,Skrill,deposit,10141.35,KES,success,,web,TZ,DEV94044,192.168.231.248,16/01/2025 06:33:00
TRX000263,U1324,PayPal,deposit,3880.18,KES,success,,android,KE,DEV83442,192.168.196.220,30/01/2025 20:47:00
TRX000264,U4243,AirtelMoney,withdrawal,2713.02,KES,success,,web,UG,DEV97629,192.168.24.173,13/02/2025 09:32:00
TRX000265,U4820,Card,deposit,1623.62,USD,success,,web,TZ,DEV71550,192.168.100.212,19/01/2025 04:49:00
TRX000266,U2722,MPesa,deposit,6204.18,USD,success,,android,NG,DEV16014,192.168.96.167,08/01/2025 01:13:00
TRX000267,U4346,MPesa,deposit,8659.71,EUR,success,,android,KE,DEV19500,192.168.164.131,11/01/2025 03:35:00
TRX000268,U3330,Card,deposit,13222.35,KES,success,,web,TZ,DEV89492,192.168.189.134,05/02/2025 02:56:00
TRX000269,U4448,Card,deposit,12227.7,USD,success,,android,KE,DEV19670,192.168.199.73,20/01/2025 18:57:00
TRX000270,U3855,PayPal,deposit,12600.26,USD,success,,web,UG,DEV13422,192.168.19.70,15/01/2025 08:31:00
TRX000271,U4857,Card,withdrawal,12630.35,KES,success,,android,KE,DEV75669,192.168.146.203,16/02/2025 17:44:00
TRX000272,U4594,Card,deposit,3262.05,KES,success,,android,KE,DEV68695,192.168.64.64,12/01/2025 19:20:00
TRX000273,U1743,MPesa,deposit,2723.88,KES,success,,android,TZ,DEV78456,192.168.55.29,13/01/2025 03:08:00
TRX000274,U1901,MPesa,deposit,3385.45,USD,success,,web,KE,DEV63622,192.168.63.21,30/01/2025 23:31:00
TRX000275,U4190,MPesa,deposit,4835.01,USD,success,,web,NG,DEV42553,192.168.246.52,21/01/2025 19:11:00
TRX000276,U3270,MPesa,withdrawal,12377.83,KES,failed,insufficient_funds,web,KE,DEV97996,192.168.248.229,30/01/2025 15:09:00
TRX000277,U4302,MPesa,deposit,8975.39,USD,success,,ios,TZ,DEV99577,192.168.78.219,24/02/2025 20:23:00
TRX000278,U4745,Card,deposit,11785.85,KES,success,,android,UG,DEV28882,192.168.86.81,03/01/2025 02:59:00
TRX000279,U3345,AirtelMoney,deposit,2771.22,KES,success,,web,KE,DEV60856,192.168.225.230,13/02/2025 17:45:00
TRX000280,U3047,MPesa,deposit,7773.59,KES,success,,ios,KE,DEV12211,192.168.194.248,06/02/2025 14:39:00
TRX000281,U1337,PayPal,deposit,2795.59,USD,success,,android,KE,DEV33235,192.168.1.66,28/02/2025 06:08:00
TRX000282,U3899,Card,deposit,7449.43,KES,success,,android,UG,DEV17459,192.168.194.12,27/02/2025 13:26:00
TRX000283,U3470,MPesa,deposit,11271.87,USD,success,,ios,KE,DEV97643,192.168.36.190,04/02/2025 04:25:00
TRX000284,U4073,MPesa,deposit,3708.45,EUR,success,,web,KE,DEV18001,192.168.99.227,06/01/2025 03:38:00
TRX000285,U4306,Card,withdrawal,985.17,KES,success,,web,KE,DEV49179,192.168.230.237,26/02/2025 05:26:00
TRX000286,U4127,AirtelMoney,withdrawal,6169.38,KES,success,,ios,KE,DEV60771,192.168.63.179,17/01/2025 11:01:00
TRX000287,U3230,AirtelMoney,deposit,14052.65,KES,failed,fraud_suspected,ios,NG,DEV99701,192.168.92.8,14/01/2025 16:23:00
TRX000288,U2648,MPesa,deposit,10878.71,KES,failed,insufficient_funds,android,TZ,DEV28067,192.168.4.4,18/02/2025 15:29:00
TRX000289,U1762,MPesa,deposit,2272.95,KES,success,,web,TZ,DEV97864,192.168.190.107,31/01/2025 03:30:00
TRX000290,U2666,MPesa,deposit,12902.79,USD,success,,web,UG,DEV74358,192.168.37.170,26/01/2025 12:48:00
TRX000291,U1877,AirtelMoney,deposit,7273.02,KES,success,,ios,UG,DEV39535,192.168.25.6,21/02/2025 19:01:00
TRX000292,U1819,AirtelMoney,deposit,9766.35,KES,success,,web,NG,DEV32445,192.168.171.207,12/01/2025 07:18:00
TRX000293,U2189,MPesa,withdrawal,11795.24,KES,success,,web,KE,DEV56113,192.168.46.141,24/01/2025 02:50:00
TRX000294,U3153,AirtelMoney,deposit,3077.19,EUR,success,,ios,TZ,DEV68177,192.168.35.141,12/02/2025 14:03:00
TRX000295,U2696,Skrill,deposit,11581.33,KES,success,,web,KE,DEV50707,192.168.191.140,23/02/2025 10:46:00
TRX000296,U2659,AirtelMoney,withdrawal,1586.58,USD,success,,ios,KE,DEV42921,192.168.67.166,18/01/2025 08:51:00
TRX000297,U1474,MPesa,withdrawal,7852.33,KES,failed,fraud_suspected,ios,KE,DEV53991,192.168.244.244,07/01/2025 09:27:00
TRX000298,U3475,MPesa,deposit,13454.88,KES,success,,android,NG,DEV36129,192.168.95.243,19/02/2025 22:13:00
TRX000299,U2968,AirtelMoney,deposit,13458.31,KES,success,,android,NG,DEV56699,192.168.115.139,06/02/2025 14:46:00
TRX000300,U3863,Card,deposit,12306.56,KES,success,,ios,TZ,DEV77579,192.168.216.244,25/01/2025 18:42:00
TRX000301,U4994,Card,withdrawal,4798.4,EUR,success,,android,KE,DEV37398,192.168.43.223,10/01/2025 15:54:00
TRX000302,U2964,Skrill,withdrawal,14696.84,USD,success,,web,NG,DEV43342,192.168.85.33,23/01/2025 17:32:00
TRX000303,U1330,PayPal,deposit,3150.25,KES,success,,ios,KE,DEV45481,192.168.72.136,25/01/2025 08:29:00
TRX000304,U1092,MPesa,deposit,11394.94,EUR,failed,timeout,ios,KE,DEV64961,192.168.54.147,27/02/2025 02:29:00
TRX000305,U4023,PayPal,deposit,5031.44,KES,success,,android,UG,DEV53825,192.168.138.63,14/01/2025 11:04:00
TRX000306,U4743,MPesa,deposit,5222.38,KES,success,,android,NG,DEV65489,192.168.230.45,08/01/2025 05:19:00
TRX000307,U1336,PayPal,deposit,7071.95,EUR,success,,android,KE,DEV38469,192.168.179.232,06/02/2025 14:47:00
TRX000308,U3387,Card,deposit,1049.27,KES,success,,ios,KE,DEV31813,192.168.35.215,06/01/2025 20:48:00
TRX000309,U1565,Card,withdrawal,10413.79,KES,success,,web,KE,DEV72092,192.168.132.107,25/01/2025 08:08:00
TRX000310,U2793,Card,deposit,14074.88,EUR,success,,ios,UG,DEV35286,192.168.46.132,11/01/2025 00:11:00
TRX000311,U4760,Skrill,deposit,10062.63,KES,success,,web,KE,DEV68273,192.168.14.65,02/01/2025 22:04:00
TRX000312,U4605,AirtelMoney,deposit,5709.11,EUR,success,,web,KE,DEV39846,192.168.202.90,25/01/2025 22:45:00
TRX000313,U1377,Skrill,deposit,4204.16,EUR,success,,web,TZ,DEV87189,192.168.179.81,17/01/2025 17:12:00
TRX000314,U1620,MPesa,withdrawal,14442.34,USD,failed,provider_error,android,NG,DEV59000,192.168.237.118,22/02/2025 15:06:00
TRX000315,U3402,MPesa,deposit,1808.11,KES,success,,web,KE,DEV40370,192.168.204.158,07/01/2025 02:20:00
TRX000316,U2371,PayPal,deposit,1118.24,KES,success,,android,NG,DEV97205,192.168.12.73,16/01/2025 22:07:00
TRX000317,U3538,PayPal,deposit,4959.47,KES,success,,ios,NG,DEV22372,192.168.97.194,15/02/2025 11:32:00
TRX000318,U3517,MPesa,deposit,6440.59,KES,success,,ios,NG,DEV51583,192.168.28.36,13/01/2025 11:44:00
TRX000319,U2268,MPesa,deposit,7328.18,USD,success,,android,KE,DEV26465,192.168.252.203,21/02/2025 20:37:00
TRX000320,U4885,Skrill,withdrawal,382,USD,success,,web,TZ,DEV35111,192.168.180.86,31/01/2025 15:45:00
TRX000321,U1467,MPesa,deposit,2476.55,KES,success,,ios,KE,DEV35036,192.168.31.50,17/02/2025 16:23:00
TRX000322,U2197,Card,withdrawal,1979.74,KES,success,,ios,TZ,DEV31672,192.168.101.74,05/01/2025 23:48:00
TRX000323,U3410,AirtelMoney,deposit,14757.69,KES,success,,android,TZ,DEV81902,192.168.216.175,04/02/2025 19:28:00
TRX000324,U3246,Card,deposit,13611.17,KES,success,,android,KE,DEV70011,192.168.163.219,03/01/2025 06:59:00
TRX000325,U4484,AirtelMoney,deposit,6714.78,KES,success,,android,NG,DEV17348,192.168.80.73,02/02/2025 19:59:00
TRX000326,U1247,PayPal,withdrawal,12659.65,KES,success,,android,KE,DEV15733,192.168.186.38,20/02/2025 16:43:00
TRX000327,U2901,MPesa,deposit,4170.94,USD,success,,web,UG,DEV19534,192.168.111.230,10/02/2025 17:00:00
TRX000328,U3366,AirtelMoney,deposit,449.88,USD,success,,web,KE,DEV11944,192.168.14.82,11/02/2025 07:17:00
TRX000329,U3376,AirtelMoney,withdrawal,10949.26,EUR,success,,android,KE,DEV77340,192.168.145.217,24/02/2025 01:52:00
TRX000330,U3627,Card,deposit,14310.73,USD,success,,ios,KE,DEV73035,192.168.195.102,23/01/2025 20:29:00
TRX000331,U4557,MPesa,withdrawal,13074.61,KES,failed,fraud_suspected,web,KE,DEV39499,192.168.127.58,27/01/2025 15:16:00
TRX000332,U2199,AirtelMoney,deposit,11268.91,KES,success,,web,KE,DEV74454,192.168.254.13,24/02/2025 22:42:00
TRX000333,U1306,Card,withdrawal,5431.99,KES,success,,web,NG,DEV57075,192.168.180.39,07/01/2025 18:57:00
TRX000334,U1879,PayPal,withdrawal,10860.98,KES,success,,ios,KE,DEV53488,192.168.155.236,06/02/2025 15:06:00
TRX000335,U1882,MPesa,deposit,6333.4,KES,success,,android,NG,DEV67641,192.168.64.132,22/01/2025 05:10:00
TRX000336,U1792,AirtelMoney,deposit,5150.79,USD,success,,android,UG,DEV34621,192.168.17.10,23/02/2025 13:39:00
TRX000337,U3296,Card,deposit,4134.34,KES,success,,ios,KE,DEV97010,192.168.119.216,01/03/2025 21:22:00
TRX000338,U4923,PayPal,withdrawal,13749.95,KES,failed,fraud_suspected,ios,KE,DEV38457,192.168.61.183,20/02/2025 12:31:00
TRX000339,U1683,AirtelMoney,deposit,7889.56,KES,success,,web,NG,DEV20975,192.168.104.63,19/01/2025 14:20:00
TRX000340,U4635,Skrill,deposit,5099.83,KES,success,,web,KE,DEV51813,192.168.73.101,18/02/2025 02:55:00
TRX000341,U1737,AirtelMoney,deposit,1523.39,USD,success,,android,UG,DEV12108,192.168.208.125,16/01/2025 12:51:00
TRX000342,U3859,MPesa,deposit,2514.56,EUR,success,,web,TZ,DEV50734,192.168.46.13,25/02/2025 05:30:00
TRX000343,U2089,MPesa,deposit,3136.92,EUR,success,,android,KE,DEV40388,192.168.196.156,13/02/2025 09:50:00
TRX000344,U4597,AirtelMoney,deposit,1955.07,USD,success,,web,KE,DEV40739,192.168.85.8,23/02/2025 03:46:00
TRX000345,U2649,Skrill,deposit,8182.99,KES,success,,android,KE,DEV90348,192.168.246.111,04/02/2025 20:24:00
TRX000346,U2392,Card,deposit,14701.73,KES,failed,insufficient_funds,android,UG,DEV62285,192.168.113.49,08/02/2025 16:35:00
TRX000347,U4058,MPesa,withdrawal,3893.73,KES,success,,web,KE,DEV79063,192.168.55.40,10/02/2025 01:17:00
TRX000348,U1340,AirtelMoney,deposit,5212.42,KES,failed,fraud_suspected,ios,KE,DEV34743,192.168.194.106,04/01/2025 11:55:00
TRX000349,U4969,Card,withdrawal,11020,KES,success,,web,UG,DEV69156,192.168.5.248,26/01/2025 06:48:00
TRX000350,U1720,MPesa,deposit,12789.1,USD,success,,ios,KE,DEV98285,192.168.191.176,19/01/2025 18:46:00
TRX000351,U3988,AirtelMoney,deposit,6879.7,KES,success,,android,NG,DEV58141,192.168.166.53,11/01/2025 23:25:00
TRX000352,U4146,AirtelMoney,deposit,521.75,EUR,success,,ios,NG,DEV75057,192.168.6.192,29/01/2025 11:11:00
TRX000353,U1313,AirtelMoney,deposit,4540.2,KES,success,,android,NG,DEV60928,192.168.9.14,24/01/2025 20:44:00
TRX000354,U2900,Skrill,deposit,5437.21,USD,success,,ios,KE,DEV90833,192.168.115.25,17/01/2025 08:50:00
TRX000355,U3161,AirtelMoney,deposit,12099.81,KES,success,,ios,KE,DEV36299,192.168.211.124,19/01/2025 12:43:00
TRX000356,U3252,MPesa,deposit,3609.53,KES,success,,web,KE,DEV81406,192.168.94.40,24/02/2025 13:22:00
TRX000357,U3502,Card,withdrawal,11440.13,EUR,success,,web,TZ,DEV17888,192.168.84.231,05/01/2025 00:33:00
TRX000358,U4381,Card,deposit,12297.87,KES,success,,android,NG,DEV21049,192.168.47.114,06/01/2025 02:52:00
TRX000359,U3466,MPesa,withdrawal,14919.76,KES,failed,timeout,web,UG,DEV83699,192.168.235.55,15/02/2025 16:56:00
TRX000360,U2685,MPesa,withdrawal,11302.65,USD,success,,android,UG,DEV27889,192.168.105.214,15/01/2025 19:48:00
TRX000361,U2040,MPesa,withdrawal,7316.98,KES,success,,android,KE,DEV93463,192.168.225.154,07/02/2025 19:34:00
TRX000362,U1335,MPesa,deposit,12124.49,EUR,success,,web,TZ,DEV34792,192.168.137.80,11/02/2025 05:18:00
TRX000363,U2961,MPesa,deposit,7511.86,USD,success,,android,KE,DEV70412,192.168.8.135,01/02/2025 08:41:00
TRX000364,U3294,MPesa,deposit,3489.6,KES,success,,ios,TZ,DEV59674,192.168.5.57,07/01/2025 15:08:00
TRX000365,U3966,MPesa,deposit,7149.17,KES,failed,insufficient_funds,web,KE,DEV48456,192.168.157.200,15/02/2025 11:43:00
TRX000366,U1043,Card,deposit,2821.7,USD,success,,ios,KE,DEV27531,192.168.90.27,11/02/2025 20:16:00
TRX000367,U4342,Card,withdrawal,7896.55,KES,success,,web,KE,DEV67409,192.168.249.236,28/02/2025 20:26:00
TRX000368,U3524,MPesa,deposit,13752.29,USD,success,,android,KE,DEV67643,192.168.209.165,30/01/2025 01:43:00
TRX000369,U3200,Card,withdrawal,4076.85,KES,failed,insufficient_funds,web,NG,DEV48374,192.168.234.139,08/01/2025 13:16:00
TRX000370,U2282,Card,deposit,945.03,USD,success,,web,KE,DEV91529,192.168.142.245,01/03/2025 20:29:00
TRX000371,U4537,MPesa,withdrawal,5406.71,KES,success,,ios,KE,DEV48050,192.168.17.80,08/02/2025 10:18:00
TRX000372,U1517,AirtelMoney,withdrawal,13649.6,KES,failed,fraud_suspected,android,KE,DEV67426,192.168.117.90,13/01/2025 13:27:00
TRX000373,U4552,Skrill,deposit,12664.51,USD,success,,web,KE,DEV85897,192.168.132.62,15/02/2025 10:31:00
TRX000374,U1894,MPesa,withdrawal,1948.36,USD,success,,ios,KE,DEV76328,192.168.43.94,16/01/2025 21:20:00
TRX000375,U4520,Skrill,deposit,1576.6,KES,success,,web,TZ,DEV27334,192.168.109.227,06/01/2025 00:01:00
TRX000376,U3769,Card,deposit,11562.86,KES,success,,ios,KE,DEV17653,192.168.69.32,08/01/2025 16:13:00
TRX000377,U4444,Card,deposit,5570.57,EUR,success,,android,NG,DEV69020,192.168.98.72,19/01/2025 16:38:00
TRX000378,U3206,MPesa,withdrawal,5924.04,EUR,success,,web,UG,DEV44403,192.168.5.74,12/01/2025 13:18:00
TRX000379,U3953,Card,withdrawal,7024.97,KES,success,,web,KE,DEV87543,192.168.137.128,14/01/2025 23:48:00
TRX000380,U4200,Card,deposit,8159.37,KES,success,,android,KE,DEV49291,192.168.164.69,08/01/2025 04:24:00
TRX000381,U4836,Card,withdrawal,14232.95,KES,failed,provider_error,android,NG,DEV45408,192.168.22.43,08/01/2025 02:51:00
TRX000382,U2540,AirtelMoney,deposit,14452.67,KES,success,,android,KE,DEV76981,192.168.205.48,01/03/2025 14:12:00
TRX000383,U4723,AirtelMoney,withdrawal,14640.33,KES,success,,web,UG,DEV50618,192.168.54.110,25/01/2025 01:33:00
TRX000384,U4626,MPesa,withdrawal,268.2,KES,success,,ios,NG,DEV47955,192.168.246.161,21/02/2025 01:23:00
TRX000385,U1037,MPesa,deposit,4500.51,USD,success,,ios,UG,DEV34959,192.168.254.61,18/01/2025 17:52:00
TRX000386,U1997,Card,deposit,11706.74,KES,success,,web,KE,DEV65322,192.168.212.44,08/02/2025 12:14:00
TRX000387,U2830,MPesa,deposit,7263.74,USD,success,,android,KE,DEV83210,192.168.206.240,17/01/2025 23:50:00
TRX000388,U2764,Card,withdrawal,14869.96,KES,failed,provider_error,android,UG,DEV32467,192.168.17.141,22/01/2025 03:00:00
TRX000389,U1872,Card,deposit,13441.65,USD,success,,web,KE,DEV65588,192.168.72.90,09/02/2025 09:42:00
TRX000390,U4296,Skrill,withdrawal,2462.4,USD,success,,ios,TZ,DEV50641,192.168.24.14,16/01/2025 23:17:00
TRX000391,U4879,AirtelMoney,deposit,914.13,USD,success,,android,TZ,DEV56491,192.168.168.41,04/01/2025 21:59:00
TRX000392,U2955,MPesa,deposit,6237.55,KES,success,,ios,KE,DEV95621,192.168.247.101,25/02/2025 23:15:00
TRX000393,U4270,Card,withdrawal,13930.26,USD,failed,timeout,android,KE,DEV39969,192.168.69.223,07/02/2025 23:35:00
TRX000394,U4828,AirtelMoney,deposit,3141.74,KES,success,,ios,TZ,DEV50192,192.168.236.120,08/01/2025 23:11:00
TRX000395,U1479,MPesa,withdrawal,14409.6,KES,failed,provider_error,android,KE,DEV24900,192.168.8.88,28/02/2025 12:07:00
TRX000396,U1782,MPesa,withdrawal,6887.16,EUR,success,,web,KE,DEV52569,192.168.169.184,07/01/2025 19:51:00
TRX000397,U1116,PayPal,deposit,10983.18,KES,success,,android,KE,DEV10360,192.168.60.135,27/02/2025 06:12:00
TRX000398,U4422,AirtelMoney,withdrawal,12814.06,USD,failed,fraud_suspected,web,NG,DEV40601,192.168.95.47,10/01/2025 23:59:00
TRX000399,U3658,AirtelMoney,deposit,11575.55,KES,success,,web,KE,DEV79556,192.168.123.160,02/01/2025 19:34:00
TRX000400,U2309,MPesa,deposit,9517.28,KES,failed,fraud_suspected,web,NG,DEV62936,192.168.73.136,13/02/2025 09:53:00
TRX000401,U2340,MPesa,withdrawal,6044.45,EUR,success,,web,TZ,DEV38028,192.168.212.55,09/01/2025 19:36:00
TRX000402,U2646,Skrill,deposit,7422.65,KES,failed,provider_error,web,KE,DEV21062,192.168.115.146,26/02/2025 01:10:00
TRX000403,U1522,Skrill,withdrawal,8658.95,KES,failed,timeout,ios,KE,DEV22184,192.168.110.8,25/01/2025 14:14:00
TRX000404,U2087,PayPal,deposit,13534.03,EUR,success,,ios,KE,DEV60172,192.168.180.117,28/01/2025 22:38:00
TRX000405,U3474,MPesa,withdrawal,14345.02,KES,success,,android,KE,DEV89715,192.168.208.179,28/01/2025 20:54:00
TRX000406,U4418,AirtelMoney,deposit,6415.39,KES,success,,ios,KE,DEV92453,192.168.80.208,10/01/2025 17:29:00
TRX000407,U2332,PayPal,deposit,6017.12,USD,failed,provider_error,android,KE,DEV66273,192.168.8.190,14/02/2025 07:37:00
TRX000408,U1837,MPesa,deposit,4976.81,EUR,success,,web,KE,DEV37868,192.168.29.19,16/02/2025 14:03:00
TRX000409,U1035,AirtelMoney,deposit,6144.13,USD,failed,fraud_suspected,web,UG,DEV95056,192.168.93.68,13/01/2025 19:11:00
TRX000410,U2249,PayPal,withdrawal,7737.31,KES,success,,web,KE,DEV67069,192.168.42.98,14/02/2025 10:52:00
TRX000411,U4260,AirtelMoney,withdrawal,7982.67,KES,success,,web,KE,DEV86550,192.168.229.233,02/01/2025 21:09:00
TRX000412,U2191,MPesa,withdrawal,156.31,KES,success,,ios,KE,DEV59741,192.168.123.239,07/02/2025 22:17:00
TRX000413,U4734,Card,deposit,9611.33,KES,success,,ios,NG,DEV69516,192.168.163.110,07/02/2025 05:15:00
